GEOID,rb_30plus_z,income_z_rev,economic_pressure_index
17031283200,-0.08349331039966398,0.5039931318812947,0.4204998214816307
17031283800,0.22062175212285431,0.03135115936800617,0.2519729114908605
17031290900,0.37089037125162805,0.7129478387605087,1.0838382100121366
17031291600,-0.5915443560255181,-0.7641307868070063,-1.3556751428325244
17031292200,-0.02624812216013113,0.8870002740595049,0.8607521518993737
17031292400,-0.3303631846826494,1.099892053788252,0.7695288691056026
17031292500,0.5998711242097595,0.748453955869796,1.3483250800795554
17031300500,-0.3375188332125911,-0.010893873845696896,-0.348412707058288
17031300600,-0.2766958207080874,0.6804851031177317,0.4037892824096443
17031300700,0.4961142205256062,0.9380131443552973,1.4341273648809034
17031300800,0.5426259359702267,1.2299362269286622,1.7725621628988888
17031300900,0.5748263543549639,1.3258510507660635,1.9006774051210273
17031301100,0.06319748446413896,0.8306252554655752,0.8938227399297142
17031301200,1.6159732154614677,0.9446554451750618,2.5606286606365294
17031301600,-0.17293891702393407,1.067429318145475,0.894490401121541
17031301701,0.2707112918324456,0.6906055541849367,0.9613168460173823
17031301702,-0.8777702972231824,0.25822800155000325,-0.6195422956731792
17031301801,-0.45200920969165675,0.8703824450995119,0.41837323540785515
17031301802,0.3744681955165989,1.3309958146737357,1.7054640101903347
17031301803,0.15264309108840904,0.6079028705235764,0.7605459616119854
17031310200,-0.23018410526346694,-0.4081276166887848,-0.6383117219522517
17031310300,-0.2695401721781458,0.20202205970421308,-0.06751811247393272
17031310400,-0.5307213435210144,0.09659063032867626,-0.43413071319233815
17031310500,-0.5951221802904889,0.5845219716380048,-0.010600208652484122
17031310600,0.9469200779119274,0.008018568124760223,0.9549386460366877
17031310700,-0.06918201333978077,0.26953198985418453,0.20034997651440375
